state,indicator_id,indicator_name,sub_indicator_id,question_number,question,response_type,selected_answer,points,link_to_source
Benue,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Benue,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
Benue,infrastructure,Infrastructure,airport_cargo_functional,2,"Airport/Cargo Airport (Functional)",yes_no,,,
Benue,infrastructure,Infrastructure,railway,3,"Rail Line (Functional)",yes_no,,,
Benue,infrastructure,Infrastructure,renewable_energy_evs_cng,1,"Renewable Energy (Launch of State's EVs and CNG Transport Solutions)",yes_no,,,
Benue,interstate_trade,Interstate Trade,haulage_fees,1,"Elimination of haulage fees via law/executive order and enforcement",yes_no,,,
Benue,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Benue,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Benue,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Benue,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Benue,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Benue,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Benue,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Benue,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Benue,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Benue,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Benue,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Benue,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Benue,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
Benue,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
Benue,workforce_development,Workforce Development and Social Infrastructure,social_security_systems,1,"Does the state operate social security systems for vulnerable populations?",yes_no,,,
Borno,access_to_electricity,Access to Electricity,band_a_shares,1,"Band A Share of Feeders",percentage_band,,,
Borno,access_to_electricity,Access to Electricity,state_owned_electricity_regulator,2,"State Owned Electricity Regulation",yes_no_transition,,,
Borno,access_to_skilled_labour,Access to Skilled Labour,accredited_institutions,2,"How many accredited tertiary and technical institutions are available in the state?",count_band,,,
Borno,access_to_skilled_labour,Access to Skilled Labour,education_investment,1,"Post-secondary graduates relative to population",tier_band,,,
Borno,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,alternative_dispute_resolution,2,"Does the state have ADR?",yes_no,,,
Borno,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,commercial_court,1,"Does the state have a commercial court?",yes_no,,,
Borno,crisis_resilience,Crisis Resilience and Business Continuity,emergency_agency,1,"Does the state have a functional emergency management agency?",yes_no,,,
Borno,crisis_resilience,Crisis Resilience and Business Continuity,sema_funding,2,"Is the SEMA or equivalent agency visibly funded in the current state budget?",yes_no,,,
Borno,digital_connectivity,Digital Connectivity,coverage_5g,3,"5G coverage",yes_no,,,
Borno,digital_connectivity,Digital Connectivity,gov_services_online,2,"Availability of government services online",yes_partial_no,,,
Borno,digital_connectivity,Digital Connectivity,right_of_way,1,"Right of Way (RoW) fees",multi_choice,,,
Borno,export_import_facilitation,Export-Import Facilitation,StateChamberOfCommerce,2,"Have state chamber of commerce",yes_no,,,
Borno,export_import_facilitation,Export-Import Facilitation,totalExporters_perState,1,"Total number of exporters per state",count_band,,,
Borno,getting_credit,Getting Credit,boi_collaboration,1,"Does the state collaborate with BOI or any federal Agency to create access to credit?",yes_no,,,
Borno,getting_credit,Getting Credit,microfinance_banks,2,"Have owned microfinance banks or cooperatives?",yes_no,,,
Borno,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Borno,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
Borno,infrastructure,Infrastructure,airport_cargo_functional,2,"Airport/Cargo Airport (Functional)",yes_no,,,
Borno,infrastructure,Infrastructure,railway,3,"Rail Line (Functional)",yes_no,,,
Borno,infrastructure,Infrastructure,renewable_energy_evs_cng,1,"Renewable Energy (Launch of State's EVs and CNG Transport Solutions)",yes_no,,,
Borno,interstate_trade,Interstate Trade,haulage_fees,1,"Elimination of haulage fees via law/executive order and enforcement",yes_no,,,
Borno,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Borno,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Borno,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Borno,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Borno,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Borno,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Borno,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Borno,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Borno,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Borno,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Borno,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Borno,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Borno,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
Borno,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
Borno,workforce_development,Workforce Development and Social Infrastructure,social_security_systems,1,"Does the state operate social security systems for vulnerable populations?",yes_no,,,
Cross River,access_to_electricity,Access to Electricity,band_a_shares,1,"Band A Share of Feeders",percentage_band,,,
Cross River,access_to_electricity,Access to Electricity,state_owned_electricity_regulator,2,"State Owned Electricity Regulation",yes_no_transition,,,
Cross River,access_to_skilled_labour,Access to Skilled Labour,accredited_institutions,2,"How many accredited tertiary and technical institutions are available in the state?",count_band,,,
Cross River,access_to_skilled_labour,Access to Skilled Labour,education_investment,1,"Post-secondary graduates relative to population",tier_band,,,
Cross River,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,alternative_dispute_resolution,2,"Does the state have ADR?",yes_no,,,
Cross River,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,commercial_court,1,"Does the state have a commercial court?",yes_no,,,
Cross River,crisis_resilience,Crisis Resilience and Business Continuity,emergency_agency,1,"Does the state have a functional emergency management agency?",yes_no,,,
Cross River,crisis_resilience,Crisis Resilience and Business Continuity,sema_funding,2,"Is the SEMA or equivalent agency visibly funded in the current state budget?",yes_no,,,
Cross River,digital_connectivity,Digital Connectivity,coverage_5g,3,"5G coverage",yes_no,,,
Cross River,digital_connectivity,Digital Connectivity,gov_services_online,2,"Availability of government services online",yes_partial_no,,,
Cross River,digital_connectivity,Digital Connectivity,right_of_way,1,"Right of Way (RoW) fees",multi_choice,,,
Cross River,export_import_facilitation,Export-Import Facilitation,StateChamberOfCommerce,2,"Have state chamber of commerce",yes_no,,,
Cross River,export_import_facilitation,Export-Import Facilitation,totalExporters_perState,1,"Total number of exporters per state",count_band,,,
Cross River,getting_credit,Getting Credit,boi_collaboration,1,"Does the state collaborate with BOI or any federal Agency to create access to credit?",yes_no,,,
Cross River,getting_credit,Getting Credit,microfinance_banks,2,"Have owned microfinance banks or cooperatives?",yes_no,,,
Cross River,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Cross River,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
Cross River,infrastructure,Infrastructure,airport_cargo_functional,2,"Airport/Cargo Airport (Functional)",yes_no,,,
Cross River,infrastructure,Infrastructure,railway,3,"Rail Line (Functional)",yes_no,,,
Cross River,infrastructure,Infrastructure,renewable_energy_evs_cng,1,"Renewable Energy (Launch of State's EVs and CNG Transport Solutions)",yes_no,,,
Cross River,interstate_trade,Interstate Trade,haulage_fees,1,"Elimination of haulage fees via law/executive order and enforcement",yes_no,,,
Cross River,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Cross River,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Cross River,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Cross River,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Cross River,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Cross River,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Cross River,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Cross River,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Cross River,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Cross River,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Cross River,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Cross River,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Cross River,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
